timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,lastcontact,hour,extraField
1481274951,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274951,3949F3,,,,,,,False,False,False,,,14775,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274951,3949F3,,,,,,,False,False,False,,,14775,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274951,3949F3,,,394.4,85.2,-1536,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274951,3949F3,,,394.4,85.2,-1536,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274951,392AF4,,,,,,,False,False,False,,,22775,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274951,392AF4,48.3729,2.16864,,,,,False,False,False,,,22800,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}'
1481274951,392AF4,,,404.8,162,1536,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274951,392AF4,48.3729,2.16864,,,,,False,False,False,,,22800,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}'
1481274951,392AF4,,,404.8,162,1536,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274952,396441,,,,,,,False,False,False,,,27675,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274952,396441,,,411.5,321.7,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274952,396441,47.67866,4.75877,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274952,394C19,,,,,,,False,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}'
1481274952,394C19,,,,,,,False,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}'
1481274952,394C19,47.91133,2.8868,,,,,False,False,False,,,26825,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274952,394C19,47.91055,2.88728,,,,,False,False,False,,,26825,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274952,394C19,,,452.1,157,1216,,,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}'
1481274952,3949F3,,,,,,,False,False,False,,,14775,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14775,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,48.91011,2.35136,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274952,3949F3,,,394.4,85.2,-1536,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,393.4,85.2,-1600,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,393.4,85.2,-1600,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,3949F3,,,,,,,False,False,False,,,14725,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274952,392AF4,,,,,,,False,False,False,,,22800,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274952,392AF4,,,,,,,False,False,False,,,22800,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274952,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274952,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274952,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274952,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274952,392AF4,48.3708,2.16966,,,,,False,False,False,,,22825,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}'
1481274952,392AF3,,,447,194.9,1152,,,,,,,,,,,'{"aircraftID":144,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18079}'
1481274953,396441,,,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274953,396441,47.68011,4.75708,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274953,396441,47.68011,4.75708,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274953,396441,,,410.1,321.7,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274953,396441,47.68011,4.75708,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274953,396441,,,410.1,321.7,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274953,396441,47.68011,4.75708,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274953,396441,,,410.1,321.7,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274953,396441,,,,,,,False,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}'
1481274953,396441,,,,,,,False,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}'
1481274953,394C19,,,,,,,False,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}'
1481274953,394C19,,,,,,,False,False,False,,,26825,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}'
1481274953,394C19,47.90877,2.88842,,,,,False,False,False,,,26850,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274953,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274953,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274953,3949F3,48.91025,2.35411,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274953,3949F3,,,393.4,85.2,-1600,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274953,3949F3,48.91025,2.35411,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274953,3949F3,,,393.4,85.2,-1600,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274953,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274953,3949F3,,,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274953,3949F3,,,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274953,392AF4,,,,,,,False,False,False,,,22825,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274953,392AF4,,,406,161.9,1600,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274953,392AF4,,,406,161.9,1600,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274954,396441,,,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274954,396441,,,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274954,396441,,,,,,,False,False,False,,,27650,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274954,394C19,47.90781,2.88906,,,,,False,False,False,,,26850,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274954,3949F7,,,,,,,False,,,,,,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}'
1481274954,3949F7,,,,,,,False,,,,,,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}'
1481274954,3949F7,,,,,,,False,,,,,,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18049}'
1481274954,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274954,3949F3,,,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,,,,,False,False,False,,,14700,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274954,3949F3,48.91045,2.35713,,,,,False,False,False,,,14675,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274954,3949F3,48.91045,2.35713,,,,,False,False,False,,,14675,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274954,3949F3,,,,,,,False,False,False,,,14675,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274954,3949F3,,,393.4,85.2,-1664,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274954,3949EA,,,,,,,False,,,,,,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}'
1481274954,3949EA,,,,,,,False,,,,,,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}'
1481274954,3949EA,,,,,,,False,,,,,,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}'
1481274954,392AF4,,,,,,,False,False,False,,,22825,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274954,392AF4,,,,,,,False,False,False,,,22825,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274954,392AF4,,,,,,AFR348E,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18123}'
1481274954,392AF3,,,,,,,False,,,,,,,,,'{"aircraftID":144,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18079}'
1481274955,396441,47.68248,4.75433,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274955,396441,,,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274955,396441,,,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274955,396441,,,,,,,False,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}'
1481274955,396441,47.68323,4.75344,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274955,394C19,,,,,,,False,False,False,,,26850,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}'
1481274955,3949F7,,,282.3,100,-960,,,,,,,,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}'
1481274955,3949F7,,,282.3,100,-960,,,,,,,,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18049}'
1481274955,3949F3,,,,,,AFR393,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,,,,AFR393,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,,,,AFR393,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,,,,,False,False,False,,,14675,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,,,,,False,False,False,,,14675,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274955,3949F3,,,393.4,85.2,-1664,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274955,3949EA,,,,,,,False,,,,,,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}'
1481274955,3949EA,,,,,,,False,False,False,,,30675,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}'
1481274955,392AF4,,,406,161.9,1664,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274955,392AF3,,,,,,,False,False,False,,,31475,,,,'{"aircraftID":144,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18079}'
1481274955,392AF3,,,,,,,False,False,False,7650,,31475,,,,'{"aircraftID":144,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18079,"emergency":false}'
1481274955,392AE7,,,275.8,76.4,768,,,,,,,,,,,'{"aircraftID":98,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18166}'
1481274955,392AE7,,,,,,,False,,,,,,,,,'{"aircraftID":98,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18166}'
1481274956,396441,,,408.7,321.8,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274956,396441,,,408.7,321.8,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274956,396441,,,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274957,396441,,,407.9,321.7,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274956,394C19,,,,,,,False,False,False,,,26850,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}'
1481274956,394C19,,,,,,,False,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}'
1481274956,394C19,,,,,,,False,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18100}'
1481274956,3949F3,48.91071,2.36235,,,,,False,False,False,,,14625,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274956,3949F3,,,393.4,85.2,-1664,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274956,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274956,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274956,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274956,3949F3,48.91081,2.36375,,,,,False,False,False,,,14600,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274956,3949F3,,,,,,,False,False,False,,,14600,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274957,3949F3,,,,,,,False,False,False,,,14600,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274956,3949EA,,,,,,,False,,,,,,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18143}'
1481274956,3949EA,,,,,,,False,False,False,,,30675,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}'
1481274956,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274956,392AF4,,,,,,,False,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18123}'
1481274956,392AF4,48.36383,2.17304,,,,,False,False,False,,,22950,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18123,"emergency":false}'
1481274956,392AF4,,,,,,,False,False,False,,,22950,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274957,396441,,,407.3,321.8,-704,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274957,396441,,,,,,,False,False,False,,,27625,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274957,396441,47.6863,4.74983,,,,,False,False,False,,,27600,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274957,396441,,,407.3,321.8,-704,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274957,396441,,,,,,,False,False,False,,,27600,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274957,396441,47.6863,4.74983,,,,,False,False,False,,,27600,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274957,396441,,,407.3,321.8,-704,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274957,394C19,47.90202,2.89271,,,,,False,False,False,,,26925,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274957,394C19,,,453.4,156.9,1280,,,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}'
1481274957,394C19,47.90202,2.89271,,,,,False,False,False,,,26925,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18100,"emergency":false}'
1481274957,394C19,,,453.4,156.9,1280,,,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}'
1481274957,394C19,,,,,,,False,False,False,,,26925,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18100}'
1481274957,3949F3,48.91085,2.3651,,,,,False,False,False,,,14600,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274957,3949F3,,,392.4,85.2,-1728,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274957,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274957,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274957,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274957,3949F3,48.91095,2.36618,,,,,False,False,False,,,14575,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274957,3949EA,,,,,,,False,False,False,,,30675,,,,'{"aircraftID":2142,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18143}'
1481274957,392AF4,,,406,161.9,1664,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274957,392AF4,,,,,,,False,False,False,,,22950,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274958,396441,,,,,,,False,False,False,,,27600,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
1481274958,396441,47.68703,4.74898,,,,,False,False,False,,,27575,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274958,396441,,,,,,AFR503,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":1,"sessionID":1,"flightID":18125}'
1481274958,396441,47.68783,4.74807,,,,,False,False,False,,,27575,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274958,394C19,,,453.4,156.9,1216,,,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}'
1481274958,394C19,,,453.4,156.9,1216,,,,,,,,,,,'{"aircraftID":246,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18100}'
1481274958,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274958,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274958,3949F7,,,,,,,False,False,False,,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18049}'
1481274958,3949F7,,,,,,,False,False,False,7273,,7100,,,,'{"aircraftID":2433,"messageType":"MSG","transmissionType":6,"sessionID":1,"flightID":18049,"emergency":false}'
1481274958,3949F3,48.91104,2.36784,,,,,False,False,False,,,14550,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274958,3949F3,,,392.4,85.2,-1792,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274958,3949F3,,,,,,,False,False,False,,,14550,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18081}'
1481274958,3949F3,,,,,,,False,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18081}'
1481274958,3949F3,48.91109,2.36893,,,,,False,False,False,,,14550,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18081,"emergency":false}'
1481274958,3949F3,,,392.4,85.2,-1792,,,,,,,,,,,'{"aircraftID":429,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18081}'
1481274958,392AF4,,,407,162,1728,,,,,,,,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18123}'
1481274958,392AF4,,,,,,,False,False,False,,,22950,,,,'{"aircraftID":631,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18123}'
1481274959,4CA52B,,,,,,,False,False,False,,,19050,,,,'{"aircraftID":652,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18106}'
1481274959,396441,,,,,,,False,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":8,"sessionID":1,"flightID":18125}'
1481274959,396441,47.68854,4.74726,,,,,False,False,False,,,27575,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":3,"sessionID":1,"flightID":18125,"emergency":false}'
1481274959,396441,,,398.9,321,-768,,,,,,,,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":4,"sessionID":1,"flightID":18125}'
1481274959,396441,,,,,,,False,False,False,,,27575,,,,'{"aircraftID":2173,"messageType":"MSG","transmissionType":5,"sessionID":1,"flightID":18125}'
