time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1672576290,39ac45,43.81227,1.72156,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576289.815,1672576289.815,1672574400
1672576291,39ac45,43.81277,1.72225,133.7,325.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576290.881,1672576290.882,1672574400
1672576292,39ac45,43.81318,1.72286,133.7,325.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576291.882,1672576291.882,1672574400
1672576293,39ac45,43.8136,1.72339,133.7,325.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576292.793,1672576292.793,1672574400
1672576294,39ac45,43.81402,1.72401,133.7,325.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576293.749,1672576293.749,1672574400
1672576295,39ac45,43.81443,1.72463,133.7,325.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576294.748,1672576294.885,1672574400
1672576296,39ac45,43.81482,1.72516,133.7,325.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576295.664,1672576295.958,1672574400
1672576297,39ac45,43.81541,1.72597,133.7,325.4,-64,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576296.927,1672576296.927,1672574400
1672576298,39ac45,43.81564,1.7263,133.7,325.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576297.537,1672576297.537,1672574400
1672576299,39ac45,43.81612,1.72697,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576298.636,1672576298.941,1672574400
1672576300,39ac45,43.81658,1.72764,133.7,325.4,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576299.663,1672576299.868,1672574400
1672576301,39ac45,43.81676,1.72793,135.1,325.3,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576300.174,1672576300.927,1672574400
1672576302,39ac45,43.81746,1.72894,135.1,325.3,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576301.722,1672576301.772,1672574400
1672576303,39ac45,43.81788,1.72944,135.7,324.9,256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576302.659,1672576302.873,1672574400
1672576304,39ac45,43.81828,1.73005,135.7,324.9,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576303.683,1672576303.86,1672574400
1672576305,39ac45,43.81874,1.73072,135.7,324.9,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576304.681,1672576304.947,1672574400
1672576306,39ac45,43.81925,1.73139,135.7,324.9,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576305.781,1672576305.878,1672574400
1672576307,39ac45,43.81964,1.73192,136.2,324.6,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576306.662,1672576306.806,1672574400
1672576308,39ac45,43.82012,1.73262,136.2,324.6,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576307.736,1672576307.979,1672574400
1672576309,39ac45,43.82058,1.73323,135.7,324.9,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576308.885,1672576308.885,1672574400
1672576310,39ac45,43.8211,1.73395,136.2,324.6,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576309.946,1672576309.946,1672574400
1672576311,39ac45,43.82156,1.73456,135.7,324.9,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576310.954,1672576310.954,1672574400
1672576312,39ac45,43.8218,1.73496,136.2,324.6,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576311.539,1672576311.813,1672574400
1672576313,39ac45,43.8223,1.73565,136.2,324.6,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576312.648,1672576312.78,1672574400
1672576314,39ac45,43.82275,1.73625,136.2,324.6,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576313.683,1672576313.961,1672574400
1672576315,39ac45,43.82313,1.7368,137.1,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576314.598,1672576314.94,1672574400
1672576316,39ac45,43.82377,1.73769,137.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576315.974,1672576315.974,1672574400
1672576317,39ac45,43.824,1.73801,137.1,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576316.558,1672576316.83,1672574400
1672576318,39ac45,43.82469,1.73891,137.1,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576317.982,1672576317.982,1672574400
1672576319,39ac45,43.8251,1.73953,137.1,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576318.994,1672576318.994,1672574400
1672576320,39ac45,43.82535,1.73987,137.1,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576319.515,1672576319.935,1672574400
1672576321,39ac45,43.82586,1.74058,137.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576320.648,1672576320.993,1672574400
1672576322,39ac45,43.82625,1.74107,137.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576321.492,1672576321.859,1672574400
1672576323,39ac45,43.82672,1.74176,137.6,324.5,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576322.582,1672576322.924,1672574400
1672576324,39ac45,43.82722,1.74244,137.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576323.658,1672576323.881,1672574400
1672576325,39ac45,43.82767,1.74304,137.6,324.5,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576324.718,1672576324.827,1672574400
1672576326,39ac45,43.82816,1.74376,137.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576325.797,1672576325.868,1672574400
1672576327,39ac45,43.82868,1.74441,136.8,324.2,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576326.832,1672576326.832,1672574400
1672576328,39ac45,43.82908,1.74498,136.8,324.2,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576327.732,1672576327.944,1672574400
1672576329,39ac45,43.82954,1.74559,136.8,324.2,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576328.754,1672576328.982,1672574400
1672576330,39ac45,43.82993,1.74617,136.8,324.2,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576329.662,1672576329.749,1672574400
1672576331,39ac45,43.83038,1.74677,136.8,324.2,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576330.714,1672576330.917,1672574400
1672576332,39ac45,43.83082,1.74737,136.8,324.2,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576331.715,1672576331.862,1672574400
1672576333,39ac45,43.83122,1.74794,136.8,324.2,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576332.592,1672576332.811,1672574400
1672576334,39ac45,43.83172,1.74857,136.8,324.2,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576333.68,1672576333.851,1672574400
1672576335,39ac45,43.83218,1.74923,136.8,324.2,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576334.689,1672576334.91,1672574400
1672576336,39ac45,43.83263,1.74983,136.8,324.2,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576335.642,1672576335.806,1672574400
1672576337,39ac45,43.83301,1.75039,136.8,324.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576336.683,1672576336.921,1672574400
1672576338,39ac45,43.83352,1.75103,136.8,324.2,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576337.721,1672576337.991,1672574400
1672576339,39ac45,43.83404,1.7518,136.8,324.2,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576338.866,1672576338.948,1672574400
1672576340,39ac45,43.83456,1.75243,136.8,324.2,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576339.988,1672576339.988,1672574400
1672576341,39ac45,43.83502,1.75304,136.6,323.6,-192,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576340.937,1672576340.937,1672574400
1672576342,39ac45,43.83522,1.75339,136,324,-320,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576341.478,1672576341.967,1672574400
1672576343,39ac45,43.83584,1.75427,136,324,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576342.84,1672576342.84,1672574400
1672576344,39ac45,43.83628,1.75477,136,324,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576343.774,1672576343.942,1672574400
1672576345,39ac45,43.8367,1.75539,136,324,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576344.785,1672576344.882,1672574400
1672576346,39ac45,43.83719,1.75607,135.4,324.3,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576345.961,1672576345.961,1672574400
1672576347,39ac45,43.83744,1.75639,135.4,324.3,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576346.479,1672576346.859,1672574400
1672576348,39ac45,43.83813,1.75733,135.4,324.3,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576347.971,1672576347.971,1672574400
1672576349,39ac45,43.83831,1.75762,135.4,324.3,-64,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576348.534,1672576348.608,1672574400
1672576350,39ac45,43.83877,1.75823,135.4,324.3,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576349.514,1672576349.863,1672574400
1672576351,39ac45,43.83944,1.75913,135.4,324.3,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576350.867,1672576350.867,1672574400
1672576352,39ac45,43.83992,1.75978,135.4,324.3,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576351.969,1672576351.969,1672574400
1672576353,39ac45,43.84027,1.76029,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576352.797,1672576352.902,1672574400
1672576354,39ac45,43.84068,1.76083,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576353.7,1672576353.93,1672574400
1672576355,39ac45,43.84114,1.76152,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576354.775,1672576354.775,1672574400
1672576356,39ac45,43.8416,1.76213,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576355.735,1672576355.846,1672574400
1672576357,39ac45,43.84199,1.7627,134.8,324.7,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576356.697,1672576356.778,1672574400
1672576358,39ac45,43.84247,1.76336,134.3,325,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576357.759,1672576357.924,1672574400
1672576359,39ac45,43.84284,1.76391,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576358.697,1672576358.697,1672574400
1672576360,39ac45,43.84329,1.76451,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576359.622,1672576359.782,1672574400
1672576361,39ac45,43.84374,1.76511,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576360.656,1672576360.817,1672574400
1672576362,39ac45,43.84419,1.76571,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576361.659,1672576361.806,1672574400
1672576363,39ac45,43.8446,1.76638,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576362.722,1672576362.894,1672574400
1672576364,39ac45,43.84508,1.76705,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576363.797,1672576363.797,1672574400
1672576365,39ac45,43.84554,1.76766,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576364.772,1672576364.992,1672574400
1672576366,39ac45,43.84595,1.76822,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576365.746,1672576365.746,1672574400
1672576367,39ac45,43.84641,1.76883,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576366.82,1672576366.884,1672574400
1672576368,39ac45,43.84682,1.76945,133.5,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576367.799,1672576367.92,1672574400
1672576369,39ac45,43.84728,1.77006,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576368.736,1672576368.931,1672574400
1672576370,39ac45,43.84769,1.77068,133.5,324.8,0,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576369.82,1672576369.886,1672574400
1672576371,39ac45,43.8482,1.77131,133.5,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576370.88,1672576370.977,1672574400
1672576372,39ac45,43.8486,1.77192,133.5,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576371.828,1672576371.966,1672574400
1672576373,39ac45,43.84905,1.77252,133.5,324.8,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576372.89,1672576372.947,1672574400
1672576374,39ac45,43.84942,1.77308,133.5,324.8,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576373.798,1672576373.982,1672574400
1672576375,39ac45,43.84988,1.77369,133.7,325.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576374.769,1672576374.909,1672574400
1672576376,39ac45,43.85029,1.77431,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576375.82,1672576375.82,1672574400
1672576377,39ac45,43.85075,1.77492,134.3,325,64,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576376.81,1672576376.924,1672574400
1672576378,39ac45,43.85121,1.77561,134.3,325,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576377.884,1672576377.969,1672574400
1672576379,39ac45,43.85166,1.77621,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576378.856,1672576378.856,1672574400
1672576380,39ac45,43.85203,1.77677,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576379.769,1672576379.769,1672574400
1672576381,39ac45,43.85249,1.77738,134.3,325,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576380.806,1672576380.975,1672574400
1672576382,39ac45,43.85301,1.77811,134.8,324.7,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576381.984,1672576381.984,1672574400
1672576383,39ac45,43.85324,1.77841,134.8,324.7,-256,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576382.521,1672576382.855,1672574400
1672576384,39ac45,43.85364,1.77902,134.8,324.7,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576383.515,1672576383.649,1672574400
1672576385,39ac45,43.85409,1.77962,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576384.517,1672576384.929,1672574400
1672576386,39ac45,43.85457,1.78029,134.8,324.7,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576385.586,1672576385.779,1672574400
1672576387,39ac45,43.85509,1.78101,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576386.732,1672576386.975,1672574400
1672576388,39ac45,43.85555,1.78162,134.8,324.7,-64,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576387.815,1672576387.815,1672574400
1672576389,39ac45,43.85601,1.78223,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576388.805,1672576388.805,1672574400
1672576390,39ac45,43.85643,1.78292,134.8,324.7,128,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576389.819,1672576389.927,1672574400
1672576391,39ac45,43.85691,1.78351,134.8,324.7,448,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576390.963,1672576390.963,1672574400
1672576392,39ac45,43.85729,1.78408,134.8,324.7,192,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576391.818,1672576391.896,1672574400
1672576393,39ac45,43.85777,1.78479,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576392.838,1672576392.838,1672574400
1672576394,39ac45,43.85821,1.78539,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576393.872,1672576393.872,1672574400
1672576395,39ac45,43.85866,1.78599,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576394.874,1672576394.874,1672574400
1672576396,39ac45,43.85911,1.78659,134.8,324.7,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576395.879,1672576395.932,1672574400
1672576397,39ac45,43.8596,1.78726,134.8,324.7,-192,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576396.999,1672576396.999,1672574400
1672576398,39ac45,43.8598,1.78758,134.8,324.7,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576397.555,1672576397.629,1672574400
1672576399,39ac45,43.86024,1.78818,134.8,324.7,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576398.48,1672576398.612,1672574400
1672576400,39ac45,43.86086,1.789,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576399.85,1672576399.976,1672574400
1672576401,39ac45,43.86131,1.7896,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576400.956,1672576400.956,1672574400
1672576402,39ac45,43.86168,1.79017,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576401.805,1672576401.944,1672574400
1672576403,39ac45,43.86197,1.79056,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576402.392,1672576402.596,1672574400
1672576404,39ac45,43.86261,1.79148,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576403.855,1672576403.855,1672574400
1672576405,39ac45,43.86306,1.79208,134.8,324.7,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576404.905,1672576404.905,1672574400
1672576406,39ac45,43.86353,1.79274,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576405.947,1672576405.947,1672574400
1672576407,39ac45,43.86391,1.79329,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576406.875,1672576406.875,1672574400
1672576408,39ac45,43.86434,1.79385,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576407.754,1672576407.95,1672574400
1672576409,39ac45,43.86475,1.79447,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576408.801,1672576408.93,1672574400
1672576410,39ac45,43.86515,1.79499,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576409.683,1672576409.903,1672574400
1672576411,39ac45,43.86555,1.79553,134,324.4,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576410.62,1672576410.939,1672574400
1672576412,39ac45,43.86594,1.79609,134,324.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576411.502,1672576411.799,1672574400
1672576413,39ac45,43.86642,1.79676,134,324.4,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576412.558,1672576412.706,1672574400
1672576414,39ac45,43.8669,1.7974,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576413.634,1672576413.903,1672574400
1672576415,39ac45,43.86735,1.79807,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576414.694,1672576414.89,1672574400
1672576416,39ac45,43.86785,1.79871,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576415.751,1672576415.866,1672574400
1672576417,39ac45,43.86827,1.79933,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576416.765,1672576416.911,1672574400
1672576418,39ac45,43.86872,1.79987,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576417.875,1672576417.875,1672574400
1672576419,39ac45,43.86913,1.8005,133.5,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576418.777,1672576418.929,1672574400
1672576420,39ac45,43.86954,1.80102,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576419.631,1672576419.88,1672574400
1672576421,39ac45,43.87,1.80168,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576420.713,1672576420.713,1672574400
1672576422,39ac45,43.8704,1.8023,133.7,325.4,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576421.697,1672576421.876,1672574400
1672576423,39ac45,43.8708,1.80284,133.7,325.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576422.61,1672576422.754,1672574400
1672576424,39ac45,43.87139,1.80369,133.7,325.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576423.942,1672576423.942,1672574400
1672576425,39ac45,43.87159,1.80401,133.7,325.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576424.431,1672576424.661,1672574400
1672576426,39ac45,43.87204,1.80461,133.7,325.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576425.506,1672576425.861,1672574400
1672576427,39ac45,43.87255,1.80532,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576426.63,1672576426.74,1672574400
1672576428,39ac45,43.87295,1.80587,133.5,324.8,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576427.606,1672576427.773,1672574400
1672576429,39ac45,43.87334,1.80642,133.5,324.8,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576428.508,1672576428.785,1672574400
1672576430,39ac45,43.87399,1.80732,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576429.994,1672576429.994,1672574400
1672576431,39ac45,43.87427,1.80771,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576430.566,1672576430.958,1672574400
1672576432,39ac45,43.87474,1.80834,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576431.669,1672576431.874,1672574400
1672576433,39ac45,43.87514,1.80895,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576432.668,1672576432.999,1672574400
1672576434,39ac45,43.87555,1.8095,132.6,324.5,128,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576433.587,1672576433.835,1672574400
1672576435,39ac45,43.87596,1.81012,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576434.588,1672576434.882,1672574400
1672576436,39ac45,43.87644,1.81076,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576435.648,1672576435.798,1672574400
1672576437,39ac45,43.87682,1.81129,132.6,324.5,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576436.587,1672576436.731,1672574400
1672576438,39ac45,43.87728,1.8119,133.5,324.8,128,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576437.586,1672576437.88,1672574400
1672576439,39ac45,43.87785,1.81268,132.9,325.1,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576438.875,1672576438.875,1672574400
1672576440,39ac45,43.87821,1.81325,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576439.762,1672576439.926,1672574400
1672576441,39ac45,43.87859,1.81379,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576440.651,1672576440.878,1672574400
1672576442,39ac45,43.87904,1.81439,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576441.674,1672576441.836,1672574400
1672576443,39ac45,43.87959,1.81515,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576442.97,1672576442.97,1672574400
1672576444,39ac45,43.87983,1.81549,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576443.483,1672576443.559,1672574400
1672576445,39ac45,43.88029,1.81616,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576444.548,1672576444.65,1672574400
1672576446,39ac45,43.8807,1.81678,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576445.599,1672576445.796,1672574400
1672576447,39ac45,43.88115,1.81733,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576446.621,1672576446.743,1672574400
1672576448,39ac45,43.88156,1.81795,132.9,325.1,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576447.527,1672576447.97,1672574400
1672576449,39ac45,43.88214,1.81874,132.1,324.9,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576448.922,1672576448.922,1672574400
1672576450,39ac45,43.88254,1.81935,132.1,324.9,0,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576449.898,1672576449.898,1672574400
1672576451,39ac45,43.88301,1.82003,132.1,324.9,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576450.94,1672576450.94,1672574400
1672576452,39ac45,43.88339,1.82056,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576451.924,1672576451.924,1672574400
1672576453,39ac45,43.88367,1.82095,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576452.514,1672576452.983,1672574400
1672576454,39ac45,43.88433,1.82181,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576453.974,1672576453.974,1672574400
1672576455,39ac45,43.88457,1.82221,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576454.537,1672576454.792,1672574400
1672576456,39ac45,43.88498,1.82283,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576455.596,1672576455.788,1672574400
1672576457,39ac45,43.8855,1.82356,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576456.746,1672576456.888,1672574400
1672576458,39ac45,43.88585,1.824,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576457.623,1672576457.759,1672574400
1672576459,39ac45,43.88637,1.82473,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576458.752,1672576458.825,1672574400
1672576460,39ac45,43.88678,1.82529,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576459.655,1672576459.779,1672574400
1672576461,39ac45,43.88718,1.82591,132.9,325.1,-128,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576460.678,1672576460.866,1672574400
1672576462,39ac45,43.88758,1.82647,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576461.634,1672576461.856,1672574400
1672576463,39ac45,43.88799,1.82702,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576462.6,1672576462.731,1672574400
1672576464,39ac45,43.88842,1.82761,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576463.506,1672576463.901,1672574400
1672576465,39ac45,43.88882,1.82822,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576464.457,1672576464.638,1672574400
1672576466,39ac45,43.88948,1.82909,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576465.983,1672576465.983,1672574400
1672576467,39ac45,43.88989,1.82971,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576466.997,1672576466.997,1672574400
1672576468,39ac45,43.89031,1.83033,132.9,325.1,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576467.946,1672576467.946,1672574400
1672576469,39ac45,43.89058,1.83066,132.3,325.5,256,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576468.529,1672576468.92,1672574400
1672576470,39ac45,43.891,1.83128,132.9,325.1,256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576469.564,1672576469.799,1672574400
1672576471,39ac45,43.89158,1.83213,132.9,325.1,192,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576470.987,1672576470.987,1672574400
1672576472,39ac45,43.89204,1.83274,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576471.96,1672576471.96,1672574400
1672576473,39ac45,43.89227,1.83308,133.5,324.8,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576472.542,1672576472.723,1672574400
1672576474,39ac45,43.89273,1.83369,133.5,324.8,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576473.549,1672576473.755,1672574400
