timestamp,icao24,latitude,longitude,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,lastposupdate,lastcontact,hour
1656766300,39ac45,43.52314,1.35943,112,311.4,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766301,39ac45,43.52281,1.36,112,311.4,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766302,39ac45,43.52244,1.36058,113,311.8,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766303,39ac45,43.52207,1.36117,113,311,320,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766304,39ac45,43.52186,1.36147,114,311.1,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766305,39ac45,43.52127,1.36234,114,311.1,-128,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766306,39ac45,43.52094,1.36293,115,310.8,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766307,39ac45,43.52071,1.36325,115,310.8,64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766308,39ac45,43.52052,1.36357,116,310.4,-192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766309,39ac45,43.51983,1.36464,116,310.8,-256,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766310,39ac45,43.5195,1.3652,116,310.8,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766311,39ac45,43.51917,1.36572,117,310.5,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766312,39ac45,43.51882,1.36629,117,310.5,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766313,39ac45,43.51861,1.36663,117,310.5,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766314,39ac45,43.51823,1.36718,116,310.8,-192,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766315,39ac45,43.51777,1.36793,116,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766316,39ac45,43.51735,1.36858,115,310.8,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766317,39ac45,43.51721,1.36884,115,310.8,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766318,39ac45,43.51683,1.36942,115,310.8,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766319,39ac45,43.51666,1.36972,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766320,39ac45,43.51611,1.37055,113,311,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766321,39ac45,43.51571,1.37118,112,311.4,128,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766322,39ac45,43.51542,1.37163,111,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766323,39ac45,43.51501,1.37222,111,311,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766324,39ac45,43.51464,1.37274,111,311.3,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766325,39ac45,43.5145,1.37306,111,311.3,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766326,39ac45,43.51412,1.37365,110,310.9,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766327,39ac45,43.51375,1.37423,110,310.9,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766328,39ac45,43.51356,1.37449,110,310.9,384,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766329,39ac45,43.51303,1.37531,111,311.3,256,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766330,39ac45,43.51267,1.37586,111,311,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766331,39ac45,43.51234,1.37639,112,310.7,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766332,39ac45,43.51197,1.37696,113,311,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766333,39ac45,43.5116,1.37755,113,311,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766334,39ac45,43.51129,1.3781,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766335,39ac45,43.51087,1.37867,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766336,39ac45,43.51073,1.37893,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766337,39ac45,43.51032,1.37956,114,311.1,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766338,39ac45,43.50991,1.38021,114,311.1,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766339,39ac45,43.50959,1.38067,115,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766340,39ac45,43.50926,1.38127,114,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766341,39ac45,43.50894,1.38172,114,310.4,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766342,39ac45,43.50861,1.38229,115,310.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766343,39ac45,43.50823,1.38287,114,310.4,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766344,39ac45,43.50788,1.38343,114,310.4,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766345,39ac45,43.50748,1.38411,114,310.4,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766346,39ac45,43.5071,1.38464,114,310.4,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766347,39ac45,43.50678,1.38521,113,310.7,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766348,39ac45,43.50655,1.38552,113,310.7,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766349,39ac45,43.50627,1.38599,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766350,39ac45,43.50585,1.38658,113,310.7,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766351,39ac45,43.50549,1.38717,113,311,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766352,39ac45,43.50515,1.38775,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766353,39ac45,43.50499,1.388,113,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766354,39ac45,43.50444,1.38882,113,311.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766355,39ac45,43.50407,1.38937,113,311.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766356,39ac45,43.50375,1.3899,113,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766357,39ac45,43.50333,1.39054,113,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766358,39ac45,43.50306,1.39098,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766359,39ac45,43.50267,1.39151,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766360,39ac45,43.50232,1.39206,113,311,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766361,39ac45,43.502,1.39263,113,311,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766362,39ac45,43.50168,1.39314,113,310.7,192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766363,39ac45,43.50131,1.39371,113,310.7,128,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766364,39ac45,43.50094,1.39431,115,310.1,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766365,39ac45,43.50056,1.39489,115,310.1,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766366,39ac45,43.50019,1.39554,116,310.4,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766367,39ac45,43.5,1.3958,116,310.4,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766368,39ac45,43.49963,1.39645,116,310.4,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766369,39ac45,43.49963,1.39645,116,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766370,39ac45,43.49882,1.3977,115,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766371,39ac45,43.4985,1.39815,114,310.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766372,39ac45,43.49832,1.39846,114,310.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766373,39ac45,43.49781,1.39929,113,310.7,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766374,39ac45,43.49762,1.39956,113,310.7,320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766375,39ac45,43.49724,1.40015,113,310.7,320,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766376,39ac45,43.49673,1.40099,113,310.7,192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766377,39ac45,43.49635,1.40158,114,310.4,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766378,39ac45,43.4962,1.40182,114,310.4,-192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766379,39ac45,43.4957,1.40268,114,310.4,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766380,39ac45,43.49537,1.40316,115,310.1,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766381,39ac45,43.49501,1.40373,115,310.1,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766382,39ac45,43.49473,1.40423,115,310.1,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766383,39ac45,43.49432,1.4048,115,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766384,39ac45,43.49411,1.40515,115,310.8,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766385,39ac45,43.49359,1.40593,114,310.4,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766386,39ac45,43.4933,1.40645,114,310.4,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766387,39ac45,43.49312,1.40671,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766388,39ac45,43.49261,1.40742,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766389,39ac45,43.49223,1.40807,113,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766390,39ac45,43.49209,1.40826,113,311.8,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766391,39ac45,43.49153,1.4091,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766392,39ac45,43.49139,1.4093,112,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766393,39ac45,43.49139,1.4093,112,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766394,39ac45,43.49059,1.41057,112,311.4,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766395,39ac45,43.49022,1.41112,112,311.4,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766396,39ac45,43.4899,1.41165,112,311.4,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766397,39ac45,43.48957,1.41222,112,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766398,39ac45,43.48919,1.41274,112,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766399,39ac45,43.48887,1.41326,112,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766400,39ac45,43.48854,1.41378,112,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766401,39ac45,43.48815,1.41437,113,311,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766402,39ac45,43.48784,1.41488,113,311,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766403,39ac45,43.48751,1.4154,113,311,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766404,39ac45,43.48705,1.41608,113,311,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766405,39ac45,43.48685,1.41637,113,311.4,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766406,39ac45,43.48649,1.41697,113,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766407,39ac45,43.48611,1.41754,113,310.7,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766408,39ac45,43.48571,1.41818,113,310.7,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766409,39ac45,43.48557,1.41837,113,310.7,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766410,39ac45,43.48498,1.41929,113,310.7,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766411,39ac45,43.48465,1.41987,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766412,39ac45,43.48447,1.4202,115,310.8,128,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766413,39ac45,43.48423,1.42052,115,310.8,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766414,39ac45,43.48387,1.42109,115,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766415,39ac45,43.48327,1.42198,116,310.4,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766416,39ac45,43.48297,1.42247,116,310.4,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766417,39ac45,43.48258,1.42312,116,310.8,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766418,39ac45,43.48222,1.4237,116,310.8,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766419,39ac45,43.48185,1.42428,117,310.5,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766420,39ac45,43.48152,1.42476,117,310.5,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766421,39ac45,43.48116,1.42533,116,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766422,39ac45,43.48083,1.4259,117,310.5,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766423,39ac45,43.48046,1.42647,116,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766424,39ac45,43.48007,1.42707,116,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766425,39ac45,43.47977,1.42755,116,310.8,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766426,39ac45,43.47941,1.42812,116,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766427,39ac45,43.47908,1.42863,116,311.1,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766428,39ac45,43.47872,1.42913,116,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766429,39ac45,43.47835,1.42977,116,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766430,39ac45,43.47801,1.43031,115,311.5,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766431,39ac45,43.47763,1.43083,115,311.5,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766432,39ac45,43.4773,1.43135,114,311.1,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766433,39ac45,43.47698,1.43187,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766434,39ac45,43.47651,1.43258,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766435,39ac45,43.47618,1.43312,114,311.1,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766436,39ac45,43.47586,1.43363,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766437,39ac45,43.47554,1.43414,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766438,39ac45,43.47517,1.43471,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766439,39ac45,43.47482,1.43531,113,310.7,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766440,39ac45,43.47448,1.43578,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766441,39ac45,43.47416,1.43629,113,311,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766442,39ac45,43.47384,1.4368,113,311,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766443,39ac45,43.47351,1.43731,113,311,256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766444,39ac45,43.47314,1.43783,113,311,256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766445,39ac45,43.47282,1.43831,113,311,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766446,39ac45,43.47248,1.43894,113,310.7,64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766447,39ac45,43.47206,1.43958,113,310.7,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766448,39ac45,43.47186,1.4399,114,310.4,-192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766449,39ac45,43.47139,1.44066,115,310.8,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766450,39ac45,43.47103,1.44123,115,310.8,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766451,39ac45,43.47084,1.44154,116,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766452,39ac45,43.47047,1.44205,116,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766453,39ac45,43.47001,1.44287,116,310.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766454,39ac45,43.4696,1.44344,116,310.1,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766455,39ac45,43.46928,1.44395,116,310.1,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766456,39ac45,43.46928,1.44395,117,310.5,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766457,39ac45,43.46869,1.4449,117,310.5,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766458,39ac45,43.46831,1.44547,118,310.9,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766459,39ac45,43.46794,1.4461,118,310.9,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766460,39ac45,43.46753,1.44673,117,310.5,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766461,39ac45,43.46719,1.44729,117,310.5,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766462,39ac45,43.46684,1.44781,117,311.2,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766463,39ac45,43.46651,1.44831,117,311.2,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766464,39ac45,43.46616,1.44891,116,310.8,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766465,39ac45,43.46583,1.44937,116,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766466,39ac45,43.46536,1.45008,116,311.1,-64,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766467,39ac45,43.46499,1.45066,116,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766468,39ac45,43.46475,1.45105,116,311.1,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766469,39ac45,43.46439,1.4516,116,311.1,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766470,39ac45,43.46403,1.45217,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766471,39ac45,43.46372,1.45267,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766472,39ac45,43.46325,1.45338,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766473,39ac45,43.46288,1.45397,115,310.8,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766474,39ac45,43.46255,1.45448,114,311.1,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766475,39ac45,43.46232,1.45481,114,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766476,39ac45,43.46204,1.45534,114,310.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766477,39ac45,43.46168,1.45584,113,310.7,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766478,39ac45,43.46129,1.45649,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766479,39ac45,43.46129,1.45649,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766480,39ac45,43.46082,1.4572,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766481,39ac45,43.46021,1.45818,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766482,39ac45,43.45983,1.45875,113,311,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766483,39ac45,43.45946,1.45932,112,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766484,39ac45,43.45928,1.45964,112,311.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766485,39ac45,43.45905,1.45995,112,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766486,39ac45,43.45852,1.46077,112,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766487,39ac45,43.45817,1.46128,112,311.4,64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766488,39ac45,43.45781,1.46191,112,311.4,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766489,39ac45,43.45745,1.46245,112,310.7,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766490,39ac45,43.45707,1.46303,112,310.7,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766491,39ac45,43.45679,1.46348,112,310.7,64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766492,39ac45,43.45642,1.46406,113,310.7,256,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766493,39ac45,43.45604,1.46472,114,310.4,384,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766494,39ac45,43.45566,1.46523,114,310.4,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766495,39ac45,43.45548,1.46556,115,310.1,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766496,39ac45,43.455,1.46628,115,310.1,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766497,39ac45,43.45467,1.46685,116,310.4,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766498,39ac45,43.4543,1.46742,115,310.8,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766499,39ac45,43.45398,1.46792,115,310.8,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766500,39ac45,43.45365,1.46847,115,310.8,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766501,39ac45,43.45327,1.46905,115,310.8,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766502,39ac45,43.45295,1.4695,115,311.5,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766503,39ac45,43.45257,1.47009,115,310.8,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766504,39ac45,43.45228,1.47058,116,311.1,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766505,39ac45,43.45191,1.47112,115,310.8,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766506,39ac45,43.45159,1.47171,116,310.4,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766507,39ac45,43.45122,1.47222,116,310.4,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766508,39ac45,43.45088,1.47281,115,310.8,0,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766509,39ac45,43.45043,1.47342,115,310.8,128,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766510,39ac45,43.45009,1.47397,115,310.8,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766511,39ac45,43.4499,1.47429,116,311.1,256,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766512,39ac45,43.44956,1.47488,116,310.4,192,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766513,39ac45,43.4492,1.47546,116,310.8,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766514,39ac45,43.44882,1.47601,116,310.1,-256,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766515,39ac45,43.4484,1.47675,117,309.8,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766516,39ac45,43.44803,1.47728,117,309.8,-320,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766517,39ac45,43.4477,1.47779,118,310.2,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766518,39ac45,43.44732,1.47844,118,310.2,-192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766519,39ac45,43.44697,1.47898,118,310.2,-128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766520,39ac45,43.44661,1.47955,117,310.5,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766521,39ac45,43.44624,1.48012,117,310.5,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766522,39ac45,43.44591,1.48064,117,310.5,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766523,39ac45,43.44559,1.48115,117,310.5,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766524,39ac45,43.44522,1.48176,117,310.5,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766525,39ac45,43.4449,1.48221,117,310.5,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766526,39ac45,43.44455,1.48277,116,310.8,-192,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766527,39ac45,43.44413,1.48335,116,311.1,-128,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766528,39ac45,43.44394,1.48374,116,311.1,0,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766529,39ac45,43.44338,1.48452,115,311.5,64,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766530,39ac45,43.44301,1.48518,113,311.4,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766531,39ac45,43.44283,1.48543,113,311.4,192,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766532,39ac45,43.44246,1.48593,113,311.4,256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766533,39ac45,43.442,1.48669,113,311.4,256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766534,39ac45,43.44163,1.48726,113,311,128,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766535,39ac45,43.4413,1.48777,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766536,39ac45,43.44107,1.48808,113,311,64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766537,39ac45,43.44066,1.48879,113,311,64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766538,39ac45,43.44029,1.48941,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766539,39ac45,43.43991,1.49001,113,310.7,0,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766540,39ac45,43.43974,1.49023,113,310.7,-64,SAMUCF,False,False,False,7014,1875.0,1875,,,
1656766541,39ac45,43.43937,1.4908,113,310.7,-64,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766542,39ac45,43.43891,1.49156,113,310.7,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766543,39ac45,43.43851,1.49215,113,310.7,-320,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766544,39ac45,43.43822,1.49267,113,310.3,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766545,39ac45,43.43799,1.49292,112,310.7,-256,SAMUCF,False,False,False,7014,1850.0,1850,,,
1656766546,39ac45,43.43747,1.49376,112,311.4,-384,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766547,39ac45,43.43729,1.49402,112,312.1,-512,SAMUCF,False,False,False,7014,1825.0,1825,,,
1656766548,39ac45,43.43691,1.49454,112,312.8,-576,SAMUCF,False,False,False,7014,1800.0,1800,,,
1656766549,39ac45,43.43651,1.49509,111,313.2,-640,SAMUCF,False,False,False,7014,1800.0,1800,,,
1656766550,39ac45,43.43612,1.49564,110,314.3,-704,SAMUCF,False,False,False,7014,1775.0,1775,,,
1656766551,39ac45,43.43577,1.49616,110,315,-704,SAMUCF,False,False,False,7014,1775.0,1775,,,
